student_id,gender,age,city,area_type,university_name,department,program_level,semester,attendance_percentage,study_hours_per_day,previous_semester_gpa,current_cgpa,assignments_score,midterm_marks,final_exam_marks,sleep_hours,social_media_hours,part_time_job,internet_access_home,family_support,tuition_or_academy,hostel_resident,distance_from_university_km,transport_mode,electricity_availability_home,final_grade,pass_fail_status,risk_level
1507,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,54,2,1.6,1.8,43,38,41,9,7,Yes,No,No,No,No,21,Public Transport,Load Shedding,F,Fail,High Risk
1508,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,78,4,2.8,3.0,70,65,68,7,4,No,Yes,Yes,No,No,5,University Bus,Regular,C,Pass,Medium Risk
1509,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,3,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1510,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1511,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,87,5,3.3,3.5,81,77,80,6,3,No,Yes, yes ,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1512,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,5,93,7,3.7,3.8,90,86,89,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1513,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,77,4,2.8,3.0,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1514,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,68,3,2.3,2.5,59,54,57,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1515,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,6,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1516,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,60,2,1.9,2.1,49,44,47,8,6, Yes,Yes,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1517,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,75,4,,,68,63,66,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1518,Female,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,A,Pass,Low Risk
1519,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,85,5,3.2,3.4,78,74,77,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1520,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,3,82,5,3.0,3.2,75,71,74,6,3,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1521,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,5,91,6,3.6,3.7,88,84,87,6,2,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1522,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,79,4,2.9,3.1,71,66,69,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1523,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,61,2,1.9,2.1,50,45,48,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1524,Female,23,Mardan,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,6,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1525,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,55,2,1.7,1.9,44,39,42,9,7,Yes,No,No,No,No,19,Public Transport,Load Shedding,F,Fail,High Risk
1526,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,74,4,,,67,62,65,7,4,No,Yes, yes ,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1527,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1528,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1529,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1530,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,94,7,3.8,3.9,91,87,90,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1531,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,76,4,2.7,2.9,68,63,66,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1532,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,69,3,2.4,2.6,60,55,58,8,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1533,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1534,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,65,3,2.2,2.4,56,51,54,8,5,Yes,Yes,Yes,No,No,21,Public Transport,Load Shedding,D,Pass,High Risk
1535,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,80,5,,,72,68,71,7,3,No,Yes, Yes ,Yes,No,5,University Bus,Regular,B,Pass,Low Risk
1536,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,5,57,2,1.7,1.9,46,41,44,9,7,Yes,No,No,No,No,23,Public Transport,Load Shedding,F,Fail,High Risk
1537,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1538,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1539,Male,24,Lahore,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,7,92,6,3.6,3.7,89,85,88,6,2,No,Yes, yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1540,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,77,4,2.8,3.0,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1541,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,62,2,2.0,2.2,51,46,49,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1542,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,5,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1543,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,58,2,1.8,2.0,47,42,45,9,6, no ,Yes,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1544,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,73,4,,,66,61,64,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1545,Male,23,Charsadda,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,6,89,5,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1546,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1547,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,88,6,3.4,3.6,82,78,81,6,2,No,Yes,Yes,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1548,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,93,7,3.7,3.8,90,86,89,5,1,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1549,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,76,4,,,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1550,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,70,3,2.5,2.7,62,57,60,7,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1551,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,Yes,No,7,University Bus,Regular,A,Pass,Low Risk
1552,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,3,71,4,2.5,2.7,63,58,61,7,4,No,Yes,Yes,No,No,19,Public Transport,Load Shedding,C,Pass,Medium Risk
1553,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,82,5,3.0,3.2,75,71,74,6,3,No,Yes, yes ,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1554,Female,23,Charsadda,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,6,56,2,1.7,1.9,45,40,43,9,7,Yes,No,No,No,No,22,Public Transport,Load Shedding,F,Fail,High Risk
1555,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,87,5,3.3,3.5,81,77,80,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1556,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,85,5,3.2,3.4,78,74,77,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1557,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,3,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1558,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,74,4,,,67,62,65,7,4,No,Yes,YES,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1559,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,64,3,2.1,2.3,55,50,53,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1560,Female,24,Mardan,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,No,8,University Bus,Regular,A,Pass,Low Risk
1561,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,3,59,2,1.8,2.0,48,43,46,9,6, No,No,Yes,No,No,21,Public Transport,Load Shedding,F,Fail,High Risk
1562,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,78,4,2.8,3.0,70,65,68,7,4,No,Yes,Yes,No,No,5,University Bus,Regular,C,Pass,Medium Risk
1563,Male,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,5,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1564,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,4,82,5,3.0,3.2,75,71,74,6,3,No,Yes, Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1565,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1566,Female,23,Lahore,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,6,93,7,3.7,3.8,90,86,89,5,1,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1567,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,1,75,4,,,68,63,66,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1568,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,English,Undergraduate,4,69,3,2.4,2.6,60,55,58,8,5,No,Yes,Yes,No,Yes,0,Walk,Load Shedding,C,Pass,Medium Risk
1569,Male,24,Mardan,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,7,88,5,3.4,3.6,82,78,81,6,3,No,Yes, yes ,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1570,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,3,57,2,1.8,2.0,46,41,44,9,6,Yes,No,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1571,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,2,81,5,3.0,3.2,74,70,73,6,3,No,Yes,Yes,Yes,No,6,University Bus,Regular,B,Pass,Low Risk
1572,Female,22,Charsadda,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,5,68,3,2.3,2.5,59,54,57,8,5,Yes,Yes,Yes,No,No,23,Public Transport,Load Shedding,D,Pass,High Risk
1573,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,2,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1574,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,3,84,5,3.1,3.3,77,73,76,6,3,No,Yes,YES,Yes,No,5,Private Transport,Regular,B,Pass,Low Risk
1575,Male,23,Lahore,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,6,91,6,3.6,3.7,88,84,87,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1576,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,1,72,4,,,65,60,63,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1577,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,4,63,2,2.0,2.2,52,47,50,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1578,Female,22,Mardan,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,5,85,5,3.2,3.4,78,74,77,6,3,No,Yes, Yes ,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1579,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,3,54,2,1.6,1.8,43,38,41,9,7,Yes,No,No,No,No,19,Public Transport,Load Shedding,F,Fail,High Risk
1580,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,2,79,4,2.9,3.1,71,66,69,7,4,No,Yes,Yes,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1581,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,3,88,6,3.4,3.6,82,78,81,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1582,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1583,Male,20,Peshawar,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,3,87,5,3.3,3.5,81,77,80,6,3,No,Yes, yes ,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1584,Female,22,Lahore,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,5,92,6,3.6,3.7,89,85,88,6,2,No,Yes,Yes,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1585,Male,19,Karachi,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,2,77,4,2.8,3.0,69,64,67,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1586,Female,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSCS,Undergraduate,4,67,3,2.3,2.5,58,53,56,8,5,Yes,Yes,Yes,No,Yes,0,Walk,Load Shedding,D,Pass,High Risk
1587,Male,23,Mardan,Urban,Sarhad University of Science and Information Technology,BSSE,Undergraduate,6,88,5,3.4,3.6,82,78,81,6,3,No,Yes,Yes,Yes,No,7,University Bus,Regular,B,Pass,Low Risk
1588,Female,20,Swat,Rural,Sarhad University of Science and Information Technology,BBA,Undergraduate,3,61,2,1.9,2.1,50,45,48,8,6, Yes,Yes,No,No,No,21,Public Transport,Load Shedding,D,Pass,High Risk
1589,Male,19,Peshawar,Urban,Sarhad University of Science and Information Technology,MBA,Graduate,1,74,4,,,67,62,65,7,4,No,Yes,Yes,No,No,5,University Bus,Regular,C,Pass,Medium Risk
1590,Female,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,7,90,6,3.5,3.7,86,82,85,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,A,Pass,Low Risk
1591,Male,21,Nowshera,Urban,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,4,85,5,3.2,3.4,78,74,77,6,3,No,Yes,YES,No,Yes,0,Walk,Regular,B,Pass,Low Risk
1592,Female,20,Peshawar,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,3,82,5,3.0,3.2,75,71,74,6,3,No,Yes,Yes,Yes,No,4,Private Transport,Regular,B,Pass,Low Risk
1593,Male,22,Lahore,Urban,Sarhad University of Science and Information Technology,Mathematics,Undergraduate,5,91,6,3.6,3.7,88,84,87,6,2,No,Yes, Yes ,No,Yes,0,Walk,Regular,A,Pass,Low Risk
1594,Female,19,Karachi,Urban,Sarhad University of Science and Information Technology,BSCS,Undergraduate,2,78,4,2.8,3.0,70,65,68,7,4,No,Yes,Yes,Yes,Yes,0,Walk,Regular,C,Pass,Medium Risk
1595,Male,21,Peshawar,Rural,Sarhad University of Science and Information Technology,BSSE,Undergraduate,4,60,2,1.9,2.1,49,44,47,8,6,Yes,No,Yes,No,Yes,0,Walk,Load Shedding,F,Fail,High Risk
1596,Female,23,Mardan,Urban,Sarhad University of Science and Information Technology,BBA,Undergraduate,6,86,5,3.2,3.4,79,75,78,6,3,No,Yes,Yes,Yes,No,8,University Bus,Regular,B,Pass,Low Risk
1597,Male,20,Swat,Rural,Sarhad University of Science and Information Technology,MBA,Graduate,2,55,2,1.7,1.9,44,39,42,9,7,Yes,No,No,No,No,20,Public Transport,Load Shedding,F,Fail,High Risk
1598,Female,19,Peshawar,Urban,Sarhad University of Science and Information Technology,Electrical Engineering,Undergraduate,1,73,4,,,66,61,64,7,4,No,Yes, yes ,No,No,6,University Bus,Regular,C,Pass,Medium Risk
1599,Male,24,Charsadda,Rural,Sarhad University of Science and Information Technology,Civil Engineering,Undergraduate,7,89,6,3.4,3.6,84,80,83,6,2,No,Yes,Yes,Yes,Yes,0,Walk,Load Shedding,B,Pass,Low Risk
1600,Female,21,Nowshera,Urban,Sarhad University of Science and Information Technology,English,Undergraduate,4,83,5,3.1,3.3,76,72,75,6,3,No,Yes,Yes,No,Yes,0,Walk,Regular,B,Pass,Low Risk
